Bus,name
7862,FR1 0
8548,FR1 0
8644,FR1 0
8367,FR1 0
8509,FR1 0
7860,FR1 0
7969,FR1 0
8142,FR1 0
8742,FR1 0
8761,FR1 0
7778,FR1 0
7777,FR1 0
8418,FR1 0
7785,FR1 0
8436,FR1 0
8247,FR1 0
8308,FR1 0
8447,FR1 0
7435,FR1 0
8461,FR1 0
8823,FR1 0
8743,FR1 0
7147,FR1 0
8566,FR1 0
8795,FR1 0
8824,FR1 0
8706,FR1 0
8642,FR1 0
8465,FR1 0
7907,FR1 0
8540,FR1 0
8139,FR1 0
8541,FR1 0
8762,FR1 0
8679,FR1 0
8213,FR1 0
8781,FR1 0
7688,FR1 0
7265,FR1 0
7266,FR1 0
8730,FR1 0
8321,FR1 0
7853,FR1 0
7444,FR1 0
7780,FR1 0
7779,FR1 0
7150,FR1 0
7151,FR1 0
7090,FR1 0
7784,FR1 0
7790,FR1 0
8721,FR1 0
7270,FR1 0
7966,FR1 0
8601,FR1 0
8143,FR1 0
8294,FR1 0
8487,FR1 0
8776,FR1 0
7977,FR1 0
8289,FR1 0
7863,FR1 0
8288,FR1 0
7970,FR1 0
7148,FR1 0
8326,FR1 0
8325,FR1 0
7776,FR1 0
7861,FR1 0
8114,FR1 0
8164,FR1 0
8623,NO2 0
8622,NO2 0
6356,NO2 0
6358,NO2 0
6357,NO2 0
6360,NO2 0
6363,NO2 0
6362,NO2 0
6364,NO2 0
6366,NO2 0
6365,NO2 0
6373,NO2 0
6372,NO2 0
6626,NO2 0
6629,NO2 0
6647,NO2 0
6648,NO2 0
6649,NO2 0
6652,NO2 0
6651,NO2 0
6653,NO2 0
6654,NO2 0
6656,NO2 0
6655,NO2 0
6657,NO2 0
6658,NO2 0
6659,NO2 0
6661,NO2 0
6660,NO2 0
6663,NO2 0
6662,NO2 0
6664,NO2 0
6665,NO2 0
6666,NO2 0
6667,NO2 0
6668,NO2 0
6669,NO2 0
6670,NO2 0
6671,NO2 0
6673,NO2 0
6672,NO2 0
6674,NO2 0
6676,NO2 0
6675,NO2 0
6678,NO2 0
6677,NO2 0
6679,NO2 0
6680,NO2 0
6682,NO2 0
6681,NO2 0
6684,NO2 0
6683,NO2 0
6685,NO2 0
6686,NO2 0
6687,NO2 0
6690,NO2 0
6689,NO2 0
6691,NO2 0
6693,NO2 0
6692,NO2 0
6694,NO2 0
6695,NO2 0
6698,NO2 0
6697,NO2 0
6699,NO2 0
6700,NO2 0
6701,NO2 0
6702,NO2 0
6703,NO2 0
6704,NO2 0
6705,NO2 0
6706,NO2 0
6707,NO2 0
6709,NO2 0
6708,NO2 0
6710,NO2 0
6711,NO2 0
6712,NO2 0
6713,NO2 0
6714,NO2 0
6715,NO2 0
6716,NO2 0
6717,NO2 0
6718,NO2 0
6719,NO2 0
6720,NO2 0
6721,NO2 0
6722,NO2 0
6723,NO2 0
6724,NO2 0
6725,NO2 0
6727,NO2 0
6726,NO2 0
6728,NO2 0
6730,NO2 0
6729,NO2 0
6731,NO2 0
6732,NO2 0
6734,NO2 0
6733,NO2 0
6736,NO2 0
6735,NO2 0
6737,NO2 0
6738,NO2 0
6740,NO2 0
6739,NO2 0
6742,NO2 0
6741,NO2 0
6746,NO2 0
6747,NO2 0
6748,NO2 0
6752,NO2 0
6753,NO2 0
6754,NO2 0
6812,NO2 0
6814,NO2 0
6813,NO2 0
6873,NO2 0
6872,NO2 0
6855,NO2 0
6856,NO2 0
6857,NO2 0
6858,NO2 0
6859,NO2 0
6860,NO2 0
6861,NO2 0
6862,NO2 0
6863,NO2 0
6864,NO2 0
6866,NO2 0
6865,NO2 0
6867,NO2 0
6869,NO2 0
6868,NO2 0
6871,NO2 0
6870,NO2 0
6874,NO2 0
6875,NO2 0
6936,NO2 0
6935,NO2 0
6934,NO2 0
6937,NO2 0
6938,NO2 0
6940,NO2 0
6942,NO2 0
6941,NO2 0
6944,NO2 0
6996,NO2 0
6997,NO2 0
7006,NO2 0
7007,NO2 0
7008,NO2 0
7017,NO2 0
7019,NO2 0
7020,NO2 0
7061,NO2 0
8448,NO2 0
8460,NO2 0
7887,NO2 0
7699,NO2 0
8611,NO2 0
8775,SE2 0
5671,SE2 0
5672,SE2 0
5673,SE2 0
6305,SE2 0
6306,SE2 0
6307,SE2 0
6308,SE2 0
6309,SE2 0
6311,SE2 0
6312,SE2 0
6313,SE2 0
6314,SE2 0
6315,SE2 0
6316,SE2 0
6335,SE2 0
6337,SE2 0
6339,SE2 0
6338,SE2 0
6340,SE2 0
6341,SE2 0
6342,SE2 0
6343,SE2 0
6345,SE2 0
6346,SE2 0
6349,SE2 0
6350,SE2 0
6351,SE2 0
6354,SE2 0
6580,SE2 0
6581,SE2 0
6583,SE2 0
6582,SE2 0
6584,SE2 0
6585,SE2 0
6586,SE2 0
6588,SE2 0
6591,SE2 0
6592,SE2 0
6594,SE2 0
6593,SE2 0
6595,SE2 0
6597,SE2 0
6596,SE2 0
6598,SE2 0
6599,SE2 0
6600,SE2 0
6602,SE2 0
6601,SE2 0
6603,SE2 0
6605,SE2 0
6604,SE2 0
6606,SE2 0
6608,SE2 0
6607,SE2 0
6609,SE2 0
6610,SE2 0
6611,SE2 0
6613,SE2 0
6630,SE2 0
6631,SE2 0
6632,SE2 0
6633,SE2 0
6634,SE2 0
6635,SE2 0
6636,SE2 0
6637,SE2 0
6639,SE2 0
6638,SE2 0
6641,SE2 0
6640,SE2 0
6642,SE2 0
6643,SE2 0
6644,SE2 0
6645,SE2 0
6646,SE2 0
6791,SE2 0
6792,SE2 0
6793,SE2 0
6794,SE2 0
6796,SE2 0
6795,SE2 0
6797,SE2 0
6798,SE2 0
6799,SE2 0
6800,SE2 0
6801,SE2 0
6802,SE2 0
6803,SE2 0
6804,SE2 0
6805,SE2 0
6806,SE2 0
6807,SE2 0
6808,SE2 0
6809,SE2 0
6815,SE2 0
6816,SE2 0
6817,SE2 0
6818,SE2 0
6820,SE2 0
6819,SE2 0
6821,SE2 0
6822,SE2 0
6823,SE2 0
6824,SE2 0
6825,SE2 0
6826,SE2 0
6828,SE2 0
6827,SE2 0
6829,SE2 0
6830,SE2 0
6832,SE2 0
6831,SE2 0
6833,SE2 0
6834,SE2 0
6835,SE2 0
6836,SE2 0
6837,SE2 0
6838,SE2 0
6839,SE2 0
6840,SE2 0
6841,SE2 0
6843,SE2 0
6842,SE2 0
6844,SE2 0
6845,SE2 0
6846,SE2 0
6847,SE2 0
6848,SE2 0
6849,SE2 0
6850,SE2 0
6851,SE2 0
6852,SE2 0
6853,SE2 0
6854,SE2 0
6907,SE2 0
6924,SE2 0
6926,SE2 0
6925,SE2 0
6927,SE2 0
6928,SE2 0
6929,SE2 0
6930,SE2 0
6931,SE2 0
6932,SE2 0
6933,SE2 0
6943,SE2 0
6945,SE2 0
6946,SE2 0
6947,SE2 0
6948,SE2 0
6949,SE2 0
6950,SE2 0
6951,SE2 0
6952,SE2 0
6953,SE2 0
6954,SE2 0
7000,SE2 0
7001,SE2 0
7002,SE2 0
7003,SE2 0
7004,SE2 0
7005,SE2 0
7062,SE2 0
8619,SE2 0
8426,SE2 0
8323,SE2 0
8830,SE2 0
8424,SE2 0
8861,SE2 0
8420,SE2 0
8750,SE2 0
8344,SE2 0
8271,SE2 0
8284,SE2 0
8817,SE2 0
8411,SE2 0
8526,SE2 0
8697,SE2 0
8799,SE2 0
7799,SE2 0
8790,SE2 0
8643,SE2 0
8459,SE2 0
8245,SE2 0
8668,SE2 0
8857,SE2 0
8712,SE2 0
8777,SE2 0
8504,SE2 0
8402,SE2 0
8840,SE2 0
8751,SE2 0
8682,SE2 0
8256,SE2 0
8257,SE2 0
8746,SE2 0
8239,SE2 0
8535,SE2 0
8845,SE2 0
8691,SE2 0
8812,SE2 0
8258,SE2 0
8570,SE2 0
8723,SE2 0
8606,SE2 0
8693,SE2 0
8613,SE2 0
8804,SE2 0
8013,GB0 Z2
6447,GB0 Z2
6449,GB0 Z2
6448,GB0 Z2
6460,GB0 Z2
6485,GB0 Z2
6486,GB0 Z2
6487,GB0 Z2
8015,GB0 Z2
8019,GB0 Z2
8520,GB0 Z6
5893,GB0 Z6
5914,GB0 Z6
5915,GB0 Z6
5917,GB0 Z6
5916,GB0 Z6
5918,GB0 Z6
5919,GB0 Z6
5920,GB0 Z6
5943,GB0 Z6
6488,GB0 Z6
6489,GB0 Z6
6490,GB0 Z6
8649,GB0 Z11
5212,GB0 Z11
5211,GB0 Z11
5213,GB0 Z11
5214,GB0 Z11
5217,GB0 Z11
5216,GB0 Z11
5218,GB0 Z11
5219,GB0 Z11
5221,GB0 Z11
5220,GB0 Z11
5222,GB0 Z11
5223,GB0 Z11
5232,GB0 Z11
5233,GB0 Z11
6002,GB0 Z11
6003,GB0 Z11
6004,GB0 Z11
6011,GB0 Z11
6012,GB0 Z11
6013,GB0 Z11
6014,GB0 Z11
6016,GB0 Z11
6015,GB0 Z11
6018,GB0 Z11
6017,GB0 Z11
6047,GB0 Z11
6050,GB0 Z11
6049,GB0 Z11
6051,GB0 Z11
7462,GB0 Z11
7461,GB0 Z11
7464,GB0 Z11
7463,GB0 Z11
7466,GB0 Z11
7465,GB0 Z11
7455,GB0 Z11
7457,GB0 Z11
7456,GB0 Z11
8578,GB0 Z11
7908,GB0 Z11
4679,NL1 0
4680,NL1 0
4681,NL1 0
4683,NL1 0
4687,NL1 0
5061,NL1 0
5062,NL1 0
5080,NL1 0
5079,NL1 0
5086,NL1 0
5087,NL1 0
5088,NL1 0
5089,NL1 0
5090,NL1 0
5091,NL1 0
5092,NL1 0
5093,NL1 0
5094,NL1 0
5095,NL1 0
5105,NL1 0
5106,NL1 0
5749,NL1 0
5751,NL1 0
5753,NL1 0
5752,NL1 0
5754,NL1 0
5755,NL1 0
5756,NL1 0
5758,NL1 0
5757,NL1 0
5759,NL1 0
5760,NL1 0
5762,NL1 0
5761,NL1 0
5763,NL1 0
5764,NL1 0
5765,NL1 0
5767,NL1 0
5766,NL1 0
5890,NL1 0
5891,NL1 0
4792,LU1 0
4794,LU1 0
4804,LU1 0
4806,LU1 0
4807,LU1 0
4808,LU1 0
4809,LU1 0
4810,LU1 0
4811,LU1 0
4812,LU1 0
4813,LU1 0
4815,LU1 0
4828,LU1 0
8043,LU1 0
7100,LU1 0
4950,GB0 Z12
4951,GB0 Z12
4954,GB0 Z12
4955,GB0 Z12
4956,GB0 Z12
4980,GB0 Z12
5236,GB0 Z12
5237,GB0 Z12
5238,GB0 Z12
5239,GB0 Z12
5240,GB0 Z12
5243,GB0 Z12
5257,GB0 Z12
5888,GB0 Z12
5889,GB0 Z12
8473,GB0 Z12
7454,GB0 Z12
8030,GB0 Z12
4952,GB0 Z14
4953,GB0 Z14
4958,GB0 Z14
4957,GB0 Z14
4960,GB0 Z14
4959,GB0 Z14
4961,GB0 Z14
4963,GB0 Z14
4964,GB0 Z14
5241,GB0 Z14
5242,GB0 Z14
5244,GB0 Z14
5245,GB0 Z14
5247,GB0 Z14
5246,GB0 Z14
5248,GB0 Z14
5256,GB0 Z14
5255,GB0 Z14
5258,GB0 Z14
5259,GB0 Z14
5262,GB0 Z14
5264,GB0 Z14
5263,GB0 Z14
5265,GB0 Z14
5266,GB0 Z14
5268,GB0 Z14
5267,GB0 Z14
5269,GB0 Z14
5270,GB0 Z14
5272,GB0 Z14
5271,GB0 Z14
8860,GB0 Z14
7286,GB0 Z14
8014,GB0 Z14
8025,GB0 Z14
8024,GB0 Z14
8094,GB0 Z14
8093,GB0 Z14
4962,GB0 Z15
4965,GB0 Z15
4967,GB0 Z15
4966,GB0 Z15
4968,GB0 Z15
4969,GB0 Z15
4970,GB0 Z15
4974,GB0 Z15
4975,GB0 Z15
4977,GB0 Z15
4979,GB0 Z15
4971,GB0 Z16
5230,GB0 Z16
5231,GB0 Z16
5250,GB0 Z16
5251,GB0 Z16
5252,GB0 Z16
5253,GB0 Z16
5254,GB0 Z16
5261,GB0 Z16
5260,GB0 Z16
5273,GB0 Z16
5183,GB0 Z13
5185,GB0 Z13
5184,GB0 Z13
5187,GB0 Z13
5186,GB0 Z13
5188,GB0 Z13
5189,GB0 Z13
5191,GB0 Z13
5192,GB0 Z13
5193,GB0 Z13
5195,GB0 Z13
5196,GB0 Z13
5197,GB0 Z13
5198,GB0 Z13
5200,GB0 Z13
5199,GB0 Z13
5215,GB0 Z13
5224,GB0 Z13
5225,GB0 Z13
5226,GB0 Z13
5228,GB0 Z13
5227,GB0 Z13
5234,GB0 Z13
5235,GB0 Z13
5249,GB0 Z13
8397,GB0 Z13
8747,GB0 Z13
8529,GB0 Z13
8515,GB0 Z13
7361,GB0 Z13
8189,GB0 Z13
8290,GB0 Z13
7945,GB0 Z13
7458,GB0 Z13
5194,GB0 Z17
5202,GB0 Z17
5201,GB0 Z17
5203,GB0 Z17
5204,GB0 Z17
5205,GB0 Z17
5206,GB0 Z17
5207,GB0 Z17
5208,GB0 Z17
5209,GB0 Z17
5210,GB0 Z17
5229,GB0 Z17
5274,GB0 Z17
8016,GB0 Z17
5285,IE4 0
5286,IE4 0
5287,IE4 0
5288,IE4 0
5289,IE4 0
5290,IE4 0
5293,IE4 0
5294,IE4 0
5295,IE4 0
6055,IE4 0
6054,IE4 0
6056,IE4 0
6057,IE4 0
6058,IE4 0
6059,IE4 0
6060,IE4 0
6061,IE4 0
6063,IE4 0
6077,IE4 0
6080,IE4 0
6079,IE4 0
6081,IE4 0
6082,IE4 0
6083,IE4 0
6086,IE4 0
6085,IE4 0
6087,IE4 0
6088,IE4 0
6089,IE4 0
6091,IE4 0
6090,IE4 0
6092,IE4 0
6093,IE4 0
6094,IE4 0
6095,IE4 0
6096,IE4 0
6097,IE4 0
6099,IE4 0
7034,IE4 0
7033,IE4 0
8165,IE4 0
7276,IE4 0
7691,IE4 0
7365,DK1 0
5803,DK1 0
5802,DK1 0
5805,DK1 0
5815,DK1 0
5818,DK1 0
5822,DK1 0
5821,DK1 0
5824,DK1 0
5836,DK1 0
5838,DK1 0
5842,DK1 0
5847,DK1 0
8567,DK1 0
6385,DK1 0
6388,DK1 0
6398,DK1 0
6402,DK1 0
6408,DK1 0
6410,DK1 0
6416,DK1 0
6425,DK1 0
6424,DK1 0
6431,DK1 0
6434,DK1 0
7333,DK1 0
7332,DK1 0
7905,DK1 0
5624,DK2 0
5642,DK2 0
5646,DK2 0
5645,DK2 0
5657,DK2 0
5656,DK2 0
5845,DK2 0
6324,DK2 0
6330,DK2 0
6334,DK2 0
7613,DK2 0
5955,GB0 Z7
5957,GB0 Z7
5956,GB0 Z7
5959,GB0 Z7
5958,GB0 Z7
5922,GB0 Z7
5921,GB0 Z7
5944,GB0 Z7
5946,GB0 Z7
5945,GB0 Z7
5949,GB0 Z7
5948,GB0 Z7
5950,GB0 Z7
5951,GB0 Z7
5953,GB0 Z7
5954,GB0 Z7
5960,GB0 Z7
5961,GB0 Z7
5962,GB0 Z7
5963,GB0 Z7
5964,GB0 Z7
5966,GB0 Z7
5965,GB0 Z7
5967,GB0 Z7
8017,GB0 Z7
5896,GB0 Z5
5898,GB0 Z5
5899,GB0 Z5
5901,GB0 Z5
5900,GB0 Z5
5902,GB0 Z5
5904,GB0 Z5
5903,GB0 Z5
5905,GB0 Z5
5906,GB0 Z5
5907,GB0 Z5
5908,GB0 Z5
5910,GB0 Z5
5909,GB0 Z5
5912,GB0 Z5
5911,GB0 Z5
5913,GB0 Z5
8035,GB0 Z5
6455,GB0 Z5
6457,GB0 Z5
6456,GB0 Z5
6458,GB0 Z5
6459,GB0 Z5
6464,GB0 Z5
6463,GB0 Z5
6465,GB0 Z5
6466,GB0 Z5
6467,GB0 Z5
6468,GB0 Z5
6469,GB0 Z5
6471,GB0 Z5
6470,GB0 Z5
6472,GB0 Z5
6474,GB0 Z5
6475,GB0 Z5
6476,GB0 Z5
6477,GB0 Z5
6478,GB0 Z5
6479,GB0 Z5
6480,GB0 Z5
6482,GB0 Z5
6481,GB0 Z5
6484,GB0 Z5
6483,GB0 Z5
8037,GB0 Z5
7471,GB0 Z5
8033,GB0 Z5
8565,GB0 Z5
8036,GB0 Z5
8489,GB0 Z5
8034,GB0 Z5
8744,GB0 Z5
8032,GB0 Z5
7469,GB0 Z5
5986,GB0 Z8
5985,GB0 Z8
5987,GB0 Z8
5988,GB0 Z8
5989,GB0 Z8
5990,GB0 Z8
5993,GB0 Z8
5995,GB0 Z8
5994,GB0 Z8
5996,GB0 Z8
5997,GB0 Z8
5998,GB0 Z8
5999,GB0 Z8
6007,GB0 Z8
6009,GB0 Z8
6008,GB0 Z8
6010,GB0 Z8
6019,GB0 Z8
6020,GB0 Z8
6021,GB0 Z8
6023,GB0 Z8
6022,GB0 Z8
6025,GB0 Z8
6024,GB0 Z8
6026,GB0 Z8
6028,GB0 Z8
6027,GB0 Z8
6029,GB0 Z8
6030,GB0 Z8
6031,GB0 Z8
6032,GB0 Z8
6035,GB0 Z8
6034,GB0 Z8
6036,GB0 Z8
6037,GB0 Z8
6038,GB0 Z8
6039,GB0 Z8
6040,GB0 Z8
6041,GB0 Z8
6042,GB0 Z8
6043,GB0 Z8
8029,GB0 Z8
7946,GB0 Z8
8021,GB0 Z8
6033,GB0 Z10
6045,GB0 Z10
6044,GB0 Z10
6046,GB0 Z10
6048,GB0 Z10
6052,GB0 Z10
6053,GB0 Z10
7909,GB0 Z10
8283,GB0 Z10
6062,NI1 0
6067,NI1 0
6068,NI1 0
6069,NI1 0
6070,NI1 0
6071,NI1 0
6072,NI1 0
6074,NI1 0
6075,NI1 0
6076,NI1 0
7800,NI1 0
7197,NI1 0
7672,NI1 0
8427,NI1 0
6437,GB0 Z1_4
6439,GB0 Z1_4
6438,GB0 Z1_4
6440,GB0 Z1_4
6451,GB0 Z1_4
6450,GB0 Z1_4
6441,GB0 Z1_3
6442,GB0 Z1_3
6443,GB0 Z1_3
6452,GB0 Z3
6453,GB0 Z3
6454,GB0 Z3
6462,GB0 Z3
6473,GB0 Z3
8020,GB0 Z3
